Param1,Param2,Param3,Param4,Param5,Param6,Eigenvalue
4.419360288424042,1.2569484351187852,0.3862047866167676,2.6017070176382684,5.971605721039041,0.1731167106051405,-1.068570354887426
3.431134576647569,0.1475742576179872,5.315226502173032,1.109781739239519,2.2413594462468422,0.3346711869118909,-1.6571570046507682
0.7661114056402597,5.568277669945705,1.6164284398832915,5.85074425084208,4.142996728870045,3.5511547682214726,-0.9099748734011104
2.404539472778201,6.2501536167281975,1.948346207599956,3.154446822201979,5.79122318051566,1.324117590044122,-0.8317756239035239
1.385826392303536,1.273505876515194,2.0088783914332984,0.0084973724853587,3.6718645974385806,4.271134076420092,-1.2649677584038537
0.1283051237973059,2.315702788313124,2.484830240409595,5.702813795799159,1.7085439074394526,4.369008098873946,-0.8617963290678837
3.7717204081688354,0.9356786773271226,3.353302568777535,3.9362892105587344,2.023256780815553,6.104373675625502,-1.6329046774507416
2.989428952481516,5.899161039576343,3.5091754965231545,0.9527092422015564,5.629589680353654,3.1330443356730733,-0.3290632621826592
5.90726354559156,4.22013875820399,1.8484653783610023,3.642152839612988,2.1907700817219475,2.373182324029934,-0.9775570905456806
4.540012141527527,2.3077993336844496,4.1996237399973735,5.182877726123556,4.061934923644086,4.677721593382588,-1.31179007140481
4.783535800755645,4.939852842151655,6.133839294954287,0.7851441133816796,0.6485602514972414,2.613121929029515,-0.3452801371168927
3.855522686599498,2.2277973293115543,0.6207005348748047,0.0039225178056299,3.1357408898339574,3.98789787309406,-1.1946898157797026
4.823676421076466,5.673418769862312,5.119129412086549,2.317285520246913,4.699218064467586,1.3428520644140534,-1.1001589819067534
5.350837093332485,2.229467191824149,1.2075110582088322,2.9019063760013504,0.9427903747634322,3.675124620170735,-0.4445322946749751
0.6690884212854468,4.404210674661786,2.650241778618433,2.7618952371710828,2.9286993853788426,4.503898684283429,-1.391869992358258
2.192697768663224,6.059042320497187,4.300336239894052,0.6563307161013011,0.7797782265706815,0.3867959175656267,-1.1606053872466668
3.27288970746212,0.6817679469239949,2.1491042575933768,3.957884221765288,2.289079724331926,3.546744183088806,-0.9754571387520824
5.081122758347335,6.010042289691061,3.0120415440835533,4.95577452156411,0.9835212832350492,5.011788058395103,-0.9167000398412892
0.5348177677601338,4.51480379938497,5.0433980311955535,2.426880138559257,0.0157274011227381,4.909847236810315,-0.7340791921046573
5.175361927367155,6.073920769628964,5.623330291853661,1.6992285619800584,4.421458696578852,3.130644893463668,-0.7716488629747461
1.4906443790568369,2.5044211746599605,4.075911044303107,0.5362042863638627,6.203654151446119,2.1696352849338405,-0.4189778537109518
6.073063228273545,1.5046338195122075,1.0517718991673934,3.265684323840296,0.3877366937690446,0.0098317123623363,-1.0926673288973063
4.126598741323106,2.719157305115981,5.951166541215381,0.9877822405520568,5.018903700721466,5.613712676144629,-1.1912960917816633
2.9358977453731985,1.884814238559715,3.426684751285979,5.5128027079572295,2.066993977753603,0.3951873835944993,-1.6463198344541587
3.0726450429155205,2.340659403898296,1.2795417339948938,2.5830086415159625,1.487668018943006,6.142215735663493,-1.4080798169215012
3.9046850018658055,2.598315680250201,3.958907196214257,0.9766883933058094,3.049201120407733,0.822551486709464,-1.7163952006950018
2.3617721786385486,2.617829261284117,5.163169527230162,4.31658742365112,0.5572012153525876,1.3579923335232709,-0.8164041526654479
4.942180456993617,3.3732780618537337,4.282196304983521,1.0525740390738823,2.6614136001737934,4.042913762630213,-1.151028713547112
